payment_id,user_id,paid_at,amount_usd,plan,is_refunded,net_amount_usd
P00003404,U0001512,2021-03-28,49.0,monthly,0,49.0
P00003405,U0001512,2021-04-28,49.0,monthly,0,49.0
P00003406,U0001512,2021-05-28,49.0,monthly,0,49.0
P00003407,U0001512,2021-06-28,49.0,monthly,0,49.0
P00003408,U0001512,2021-07-28,49.0,monthly,0,49.0
P00003409,U0001512,2021-08-28,49.0,monthly,0,49.0
P00003410,U0001512,2021-09-28,49.0,monthly,0,49.0
P00003411,U0001512,2021-10-28,49.0,monthly,0,49.0
P00003412,U0001512,2021-11-28,49.0,monthly,0,49.0
P00003413,U0001512,2021-12-28,49.0,monthly,0,49.0
P00003414,U0001512,2022-01-28,49.0,monthly,0,49.0
P00003415,U0001512,2022-02-28,49.0,monthly,1,0.0
P00003416,U0001512,2022-03-28,49.0,monthly,0,49.0
P00003417,U0001514,2023-02-01,49.0,monthly,0,49.0
P00003418,U0001517,2022-02-18,49.0,monthly,0,49.0
P00003419,U0001517,2022-03-18,49.0,monthly,0,49.0
P00003420,U0001517,2022-04-18,49.0,monthly,0,49.0
P00003421,U0001517,2022-05-18,49.0,monthly,0,49.0
P00003422,U0001517,2022-06-18,49.0,monthly,0,49.0
P00003423,U0001517,2022-07-18,49.0,monthly,0,49.0
P00003424,U0001517,2022-08-18,49.0,monthly,0,49.0
P00003425,U0001517,2022-09-18,49.0,monthly,0,49.0
P00003426,U0001520,2021-08-23,399.0,annual,0,399.0
P00003427,U0001521,2022-03-24,399.0,annual,0,399.0
P00003428,U0001522,2021-06-06,49.0,monthly,0,49.0
P00003429,U0001522,2021-07-06,49.0,monthly,0,49.0
P00003430,U0001522,2021-08-06,49.0,monthly,0,49.0
P00003431,U0001522,2021-09-06,49.0,monthly,0,49.0
P00003432,U0001522,2021-10-06,49.0,monthly,0,49.0
P00003433,U0001522,2021-11-06,49.0,monthly,0,49.0
P00003434,U0001522,2021-12-06,49.0,monthly,0,49.0
P00003435,U0001523,2022-06-25,49.0,monthly,0,49.0
P00003436,U0001523,2022-07-25,49.0,monthly,0,49.0
P00003437,U0001524,2022-08-02,49.0,monthly,0,49.0
P00003438,U0001524,2022-09-02,49.0,monthly,0,49.0
P00003439,U0001526,2022-11-14,49.0,monthly,0,49.0
P00003440,U0001526,2022-12-14,49.0,monthly,0,49.0
P00003441,U0001526,2023-01-14,49.0,monthly,1,0.0
P00003442,U0001526,2023-02-14,49.0,monthly,0,49.0
P00003443,U0001527,2022-01-21,49.0,monthly,0,49.0
P00003444,U0001527,2022-02-21,49.0,monthly,0,49.0
P00003445,U0001527,2022-03-21,49.0,monthly,0,49.0
P00003446,U0001527,2022-04-21,49.0,monthly,0,49.0
P00003447,U0001527,2022-05-21,49.0,monthly,0,49.0
P00003448,U0001527,2022-06-21,49.0,monthly,0,49.0
P00003449,U0001527,2022-07-21,49.0,monthly,0,49.0
P00003450,U0001527,2022-08-21,49.0,monthly,0,49.0
P00003451,U0001527,2022-09-21,49.0,monthly,0,49.0
P00003452,U0001527,2022-10-21,49.0,monthly,0,49.0
P00003453,U0001527,2022-11-21,49.0,monthly,0,49.0
P00003454,U0001527,2022-12-21,49.0,monthly,0,49.0
P00003455,U0001533,2021-10-20,49.0,monthly,0,49.0
P00003456,U0001533,2021-11-20,49.0,monthly,0,49.0
P00003457,U0001533,2021-12-20,49.0,monthly,0,49.0
P00003458,U0001533,2022-01-20,49.0,monthly,0,49.0
P00003459,U0001533,2022-02-20,49.0,monthly,0,49.0
P00003460,U0001533,2022-03-20,49.0,monthly,0,49.0
P00003461,U0001533,2022-04-20,49.0,monthly,0,49.0
P00003462,U0001533,2022-05-20,49.0,monthly,0,49.0
P00003463,U0001533,2022-06-20,49.0,monthly,0,49.0
P00003464,U0001535,2022-05-25,49.0,monthly,0,49.0
P00003465,U0001535,2022-06-25,49.0,monthly,0,49.0
P00003466,U0001535,2022-07-25,49.0,monthly,0,49.0
P00003467,U0001535,2022-08-25,49.0,monthly,0,49.0
P00003468,U0001535,2022-09-25,49.0,monthly,0,49.0
P00003469,U0001536,2021-01-16,49.0,monthly,0,49.0
P00003470,U0001536,2021-02-16,49.0,monthly,0,49.0
P00003471,U0001536,2021-03-16,49.0,monthly,0,49.0
P00003472,U0001536,2021-04-16,49.0,monthly,0,49.0
P00003473,U0001536,2021-05-16,49.0,monthly,0,49.0
P00003474,U0001536,2021-06-16,49.0,monthly,0,49.0
P00003475,U0001536,2021-07-16,49.0,monthly,0,49.0
P00003476,U0001536,2021-08-16,49.0,monthly,0,49.0
P00003477,U0001536,2021-09-16,49.0,monthly,0,49.0
P00003478,U0001536,2021-10-16,49.0,monthly,0,49.0
P00003479,U0001536,2021-11-16,49.0,monthly,0,49.0
P00003480,U0001537,2022-01-13,399.0,annual,0,399.0
P00003481,U0001538,2022-05-10,49.0,monthly,0,49.0
P00003482,U0001538,2022-06-10,49.0,monthly,0,49.0
P00003483,U0001538,2022-07-10,49.0,monthly,0,49.0
P00003484,U0001538,2022-08-10,49.0,monthly,0,49.0
P00003485,U0001538,2022-09-10,49.0,monthly,0,49.0
P00003486,U0001538,2022-10-10,49.0,monthly,0,49.0
P00003487,U0001538,2022-11-10,49.0,monthly,0,49.0
P00003488,U0001538,2022-12-10,49.0,monthly,0,49.0
P00003489,U0001538,2023-01-10,49.0,monthly,0,49.0
P00003490,U0001538,2023-02-10,49.0,monthly,0,49.0
P00003491,U0001539,2021-12-15,49.0,monthly,0,49.0
P00003492,U0001539,2022-01-15,49.0,monthly,0,49.0
P00003493,U0001539,2022-02-15,49.0,monthly,0,49.0
P00003494,U0001539,2022-03-15,49.0,monthly,0,49.0
P00003495,U0001540,2022-01-19,399.0,annual,0,399.0
P00003496,U0001545,2022-03-08,49.0,monthly,0,49.0
P00003497,U0001545,2022-04-08,49.0,monthly,0,49.0
P00003498,U0001545,2022-05-08,49.0,monthly,0,49.0
P00003499,U0001545,2022-06-08,49.0,monthly,0,49.0
P00003500,U0001545,2022-07-08,49.0,monthly,0,49.0
P00003501,U0001545,2022-08-08,49.0,monthly,0,49.0
P00003502,U0001545,2022-09-08,49.0,monthly,0,49.0
P00003503,U0001545,2022-10-08,49.0,monthly,0,49.0
P00003504,U0001545,2022-11-08,49.0,monthly,0,49.0
P00003505,U0001546,2021-09-22,399.0,annual,0,399.0
P00003506,U0001549,2023-01-03,399.0,annual,0,399.0
P00003507,U0001550,2021-04-07,49.0,monthly,0,49.0
P00003508,U0001550,2021-05-07,49.0,monthly,0,49.0
P00003509,U0001550,2021-06-07,49.0,monthly,0,49.0
P00003510,U0001550,2021-07-07,49.0,monthly,0,49.0
P00003511,U0001550,2021-08-07,49.0,monthly,0,49.0
P00003512,U0001550,2021-09-07,49.0,monthly,0,49.0
P00003513,U0001550,2021-10-07,49.0,monthly,0,49.0
P00003514,U0001550,2021-11-07,49.0,monthly,0,49.0
P00003515,U0001550,2021-12-07,49.0,monthly,0,49.0
P00003516,U0001552,2022-07-06,399.0,annual,0,399.0
P00003517,U0001553,2021-11-13,49.0,monthly,0,49.0
P00003518,U0001553,2021-12-13,49.0,monthly,0,49.0
P00003519,U0001553,2022-01-13,49.0,monthly,0,49.0
P00003520,U0001553,2022-02-13,49.0,monthly,0,49.0
P00003521,U0001553,2022-03-13,49.0,monthly,0,49.0
P00003522,U0001553,2022-04-13,49.0,monthly,0,49.0
P00003523,U0001553,2022-05-13,49.0,monthly,0,49.0
P00003524,U0001553,2022-06-13,49.0,monthly,0,49.0
P00003525,U0001555,2021-09-13,49.0,monthly,0,49.0
P00003526,U0001555,2021-10-13,49.0,monthly,0,49.0
P00003527,U0001555,2021-11-13,49.0,monthly,0,49.0
P00003528,U0001558,2021-04-09,49.0,monthly,0,49.0
P00003529,U0001558,2021-05-09,49.0,monthly,0,49.0
P00003530,U0001558,2021-06-09,49.0,monthly,0,49.0
P00003531,U0001558,2021-07-09,49.0,monthly,0,49.0
P00003532,U0001558,2021-08-09,49.0,monthly,0,49.0
P00003533,U0001558,2021-09-09,49.0,monthly,0,49.0
P00003534,U0001558,2021-10-09,49.0,monthly,0,49.0
P00003535,U0001558,2021-11-09,49.0,monthly,0,49.0
P00003536,U0001558,2021-12-09,49.0,monthly,0,49.0
P00003537,U0001558,2022-01-09,49.0,monthly,0,49.0
P00003538,U0001558,2022-02-09,49.0,monthly,0,49.0
P00003539,U0001558,2022-03-09,49.0,monthly,0,49.0
P00003540,U0001558,2022-04-09,49.0,monthly,0,49.0
P00003541,U0001561,2021-09-01,49.0,monthly,0,49.0
P00003542,U0001561,2021-10-01,49.0,monthly,0,49.0
P00003543,U0001561,2021-11-01,49.0,monthly,0,49.0
P00003544,U0001561,2021-12-01,49.0,monthly,0,49.0
P00003545,U0001561,2022-01-01,49.0,monthly,0,49.0
P00003546,U0001561,2022-02-01,49.0,monthly,0,49.0
P00003547,U0001561,2022-03-01,49.0,monthly,0,49.0
P00003548,U0001561,2022-04-01,49.0,monthly,0,49.0
P00003549,U0001561,2022-05-01,49.0,monthly,0,49.0
P00003550,U0001561,2022-06-01,49.0,monthly,0,49.0
P00003551,U0001561,2022-07-01,49.0,monthly,0,49.0
P00003552,U0001561,2022-08-01,49.0,monthly,0,49.0
P00003553,U0001561,2022-09-01,49.0,monthly,0,49.0
P00003554,U0001563,2022-12-17,49.0,monthly,0,49.0
P00003555,U0001563,2023-01-17,49.0,monthly,0,49.0
P00003556,U0001563,2023-02-17,49.0,monthly,0,49.0
P00003557,U0001564,2021-09-27,49.0,monthly,0,49.0
P00003558,U0001564,2021-10-27,49.0,monthly,0,49.0
P00003559,U0001564,2021-11-27,49.0,monthly,0,49.0
P00003560,U0001565,2022-03-23,49.0,monthly,0,49.0
P00003561,U0001565,2022-04-23,49.0,monthly,0,49.0
P00003562,U0001565,2022-05-23,49.0,monthly,0,49.0
P00003563,U0001565,2022-06-23,49.0,monthly,0,49.0
P00003564,U0001565,2022-07-23,49.0,monthly,0,49.0
P00003565,U0001565,2022-08-23,49.0,monthly,0,49.0
P00003566,U0001565,2022-09-23,49.0,monthly,0,49.0
P00003567,U0001567,2021-09-19,49.0,monthly,0,49.0
P00003568,U0001567,2021-10-19,49.0,monthly,0,49.0
P00003569,U0001567,2021-11-19,49.0,monthly,0,49.0
P00003570,U0001567,2021-12-19,49.0,monthly,0,49.0
P00003571,U0001567,2022-01-19,49.0,monthly,0,49.0
P00003572,U0001567,2022-02-19,49.0,monthly,0,49.0
P00003573,U0001567,2022-03-19,49.0,monthly,0,49.0
P00003574,U0001568,2021-11-05,49.0,monthly,0,49.0
P00003575,U0001568,2021-12-05,49.0,monthly,0,49.0
P00003576,U0001568,2022-01-05,49.0,monthly,0,49.0
P00003577,U0001568,2022-02-05,49.0,monthly,0,49.0
P00003578,U0001568,2022-03-05,49.0,monthly,0,49.0
P00003579,U0001568,2022-04-05,49.0,monthly,0,49.0
P00003580,U0001568,2022-05-05,49.0,monthly,0,49.0
P00003581,U0001568,2022-06-05,49.0,monthly,0,49.0
P00003582,U0001568,2022-07-05,49.0,monthly,0,49.0
P00003583,U0001573,2023-01-30,49.0,monthly,0,49.0
P00003584,U0001576,2021-09-04,49.0,monthly,0,49.0
P00003585,U0001576,2021-10-04,49.0,monthly,0,49.0
P00003586,U0001576,2021-11-04,49.0,monthly,0,49.0
P00003587,U0001576,2021-12-04,49.0,monthly,0,49.0
P00003588,U0001581,2021-06-06,49.0,monthly,0,49.0
P00003589,U0001581,2021-07-06,49.0,monthly,0,49.0
P00003590,U0001581,2021-08-06,49.0,monthly,1,0.0
P00003591,U0001581,2021-09-06,49.0,monthly,0,49.0
P00003592,U0001582,2022-01-28,399.0,annual,0,399.0
P00003593,U0001585,2021-03-23,399.0,annual,0,399.0
P00003594,U0001588,2021-09-21,49.0,monthly,0,49.0
P00003595,U0001588,2021-10-21,49.0,monthly,0,49.0
P00003596,U0001588,2021-11-21,49.0,monthly,0,49.0
P00003597,U0001588,2021-12-21,49.0,monthly,0,49.0
P00003598,U0001588,2022-01-21,49.0,monthly,0,49.0
P00003599,U0001588,2022-02-21,49.0,monthly,0,49.0
P00003600,U0001588,2022-03-21,49.0,monthly,0,49.0
P00003601,U0001588,2022-04-21,49.0,monthly,0,49.0
P00003602,U0001588,2022-05-21,49.0,monthly,0,49.0
P00003603,U0001588,2022-06-21,49.0,monthly,0,49.0
P00003604,U0001588,2022-07-21,49.0,monthly,0,49.0
P00003605,U0001589,2022-09-02,49.0,monthly,0,49.0
P00003606,U0001589,2022-10-02,49.0,monthly,0,49.0
P00003607,U0001589,2022-11-02,49.0,monthly,0,49.0
P00003608,U0001589,2022-12-02,49.0,monthly,0,49.0
P00003609,U0001589,2023-01-02,49.0,monthly,0,49.0
P00003610,U0001589,2023-02-02,49.0,monthly,0,49.0
P00003611,U0001590,2022-04-13,49.0,monthly,0,49.0
P00003612,U0001590,2022-05-13,49.0,monthly,0,49.0
P00003613,U0001590,2022-06-13,49.0,monthly,0,49.0
P00003614,U0001590,2022-07-13,49.0,monthly,0,49.0
P00003615,U0001590,2022-08-13,49.0,monthly,0,49.0
P00003616,U0001590,2022-09-13,49.0,monthly,0,49.0
P00003617,U0001590,2022-10-13,49.0,monthly,0,49.0
P00003618,U0001590,2022-11-13,49.0,monthly,0,49.0
P00003619,U0001593,2021-12-25,49.0,monthly,0,49.0
P00003620,U0001593,2022-01-25,49.0,monthly,0,49.0
P00003621,U0001593,2022-02-25,49.0,monthly,0,49.0
P00003622,U0001593,2022-03-25,49.0,monthly,0,49.0
P00003623,U0001593,2022-04-25,49.0,monthly,0,49.0
P00003624,U0001593,2022-05-25,49.0,monthly,0,49.0
P00003625,U0001595,2021-01-28,49.0,monthly,0,49.0
P00003626,U0001595,2021-02-28,49.0,monthly,0,49.0
P00003627,U0001595,2021-03-28,49.0,monthly,0,49.0
P00003628,U0001595,2021-04-28,49.0,monthly,0,49.0
P00003629,U0001595,2021-05-28,49.0,monthly,0,49.0
P00003630,U0001595,2021-06-28,49.0,monthly,0,49.0
P00003631,U0001595,2021-07-28,49.0,monthly,0,49.0
P00003632,U0001595,2021-08-28,49.0,monthly,0,49.0
P00003633,U0001595,2021-09-28,49.0,monthly,0,49.0
P00003634,U0001597,2021-06-25,49.0,monthly,0,49.0
P00003635,U0001597,2021-07-25,49.0,monthly,0,49.0
P00003636,U0001597,2021-08-25,49.0,monthly,0,49.0
P00003637,U0001597,2021-09-25,49.0,monthly,0,49.0
P00003638,U0001597,2021-10-25,49.0,monthly,0,49.0
P00003639,U0001597,2021-11-25,49.0,monthly,0,49.0
P00003640,U0001597,2021-12-25,49.0,monthly,0,49.0
P00003641,U0001597,2022-01-25,49.0,monthly,0,49.0
P00003642,U0001597,2022-02-25,49.0,monthly,0,49.0
P00003643,U0001597,2022-03-25,49.0,monthly,0,49.0
P00003644,U0001597,2022-04-25,49.0,monthly,0,49.0
P00003645,U0001598,2022-02-07,399.0,annual,0,399.0
P00003646,U0001601,2022-02-10,49.0,monthly,0,49.0
P00003647,U0001601,2022-03-10,49.0,monthly,0,49.0
P00003648,U0001601,2022-04-10,49.0,monthly,0,49.0
P00003649,U0001601,2022-05-10,49.0,monthly,0,49.0
P00003650,U0001601,2022-06-10,49.0,monthly,0,49.0
P00003651,U0001601,2022-07-10,49.0,monthly,0,49.0
P00003652,U0001601,2022-08-10,49.0,monthly,0,49.0
P00003653,U0001601,2022-09-10,49.0,monthly,0,49.0
P00003654,U0001601,2022-10-10,49.0,monthly,0,49.0
P00003655,U0001603,2022-09-04,49.0,monthly,0,49.0
P00003656,U0001603,2022-10-04,49.0,monthly,0,49.0
P00003657,U0001603,2022-11-04,49.0,monthly,0,49.0
P00003658,U0001603,2022-12-04,49.0,monthly,0,49.0
P00003659,U0001603,2023-01-04,49.0,monthly,0,49.0
P00003660,U0001604,2022-12-09,49.0,monthly,0,49.0
P00003661,U0001608,2022-02-27,49.0,monthly,0,49.0
P00003662,U0001608,2022-03-27,49.0,monthly,0,49.0
P00003663,U0001608,2022-04-27,49.0,monthly,0,49.0
P00003664,U0001608,2022-05-27,49.0,monthly,0,49.0
P00003665,U0001608,2022-06-27,49.0,monthly,0,49.0
P00003666,U0001608,2022-07-27,49.0,monthly,0,49.0
P00003667,U0001608,2022-08-27,49.0,monthly,0,49.0
P00003668,U0001609,2022-09-04,49.0,monthly,0,49.0
P00003669,U0001609,2022-10-04,49.0,monthly,0,49.0
P00003670,U0001609,2022-11-04,49.0,monthly,0,49.0
P00003671,U0001609,2022-12-04,49.0,monthly,0,49.0
P00003672,U0001609,2023-01-04,49.0,monthly,0,49.0
P00003673,U0001614,2021-02-27,399.0,annual,0,399.0
P00003674,U0001618,2021-09-01,49.0,monthly,0,49.0
P00003675,U0001618,2021-10-01,49.0,monthly,0,49.0
P00003676,U0001618,2021-11-01,49.0,monthly,0,49.0
P00003677,U0001618,2021-12-01,49.0,monthly,0,49.0
P00003678,U0001618,2022-01-01,49.0,monthly,0,49.0
P00003679,U0001619,2021-07-18,49.0,monthly,0,49.0
P00003680,U0001619,2021-08-18,49.0,monthly,0,49.0
P00003681,U0001619,2021-09-18,49.0,monthly,0,49.0
P00003682,U0001619,2021-10-18,49.0,monthly,0,49.0
P00003683,U0001619,2021-11-18,49.0,monthly,0,49.0
P00003684,U0001619,2021-12-18,49.0,monthly,1,0.0
P00003685,U0001621,2021-12-05,49.0,monthly,0,49.0
P00003686,U0001621,2022-01-05,49.0,monthly,0,49.0
P00003687,U0001621,2022-02-05,49.0,monthly,0,49.0
P00003688,U0001621,2022-03-05,49.0,monthly,0,49.0
P00003689,U0001621,2022-04-05,49.0,monthly,0,49.0
P00003690,U0001621,2022-05-05,49.0,monthly,0,49.0
P00003691,U0001621,2022-06-05,49.0,monthly,0,49.0
P00003692,U0001621,2022-07-05,49.0,monthly,0,49.0
P00003693,U0001621,2022-08-05,49.0,monthly,0,49.0
P00003694,U0001621,2022-09-05,49.0,monthly,0,49.0
P00003695,U0001621,2022-10-05,49.0,monthly,0,49.0
P00003696,U0001621,2022-11-05,49.0,monthly,0,49.0
P00003697,U0001621,2022-12-05,49.0,monthly,0,49.0
P00003698,U0001621,2023-01-05,49.0,monthly,0,49.0
P00003699,U0001627,2021-10-14,49.0,monthly,0,49.0
P00003700,U0001627,2021-11-14,49.0,monthly,0,49.0
P00003701,U0001627,2021-12-14,49.0,monthly,0,49.0
P00003702,U0001627,2022-01-14,49.0,monthly,0,49.0
P00003703,U0001627,2022-02-14,49.0,monthly,0,49.0
P00003704,U0001627,2022-03-14,49.0,monthly,0,49.0
P00003705,U0001627,2022-04-14,49.0,monthly,0,49.0
P00003706,U0001627,2022-05-14,49.0,monthly,0,49.0
P00003707,U0001627,2022-06-14,49.0,monthly,0,49.0
P00003708,U0001627,2022-07-14,49.0,monthly,0,49.0
P00003709,U0001627,2022-08-14,49.0,monthly,0,49.0
P00003710,U0001627,2022-09-14,49.0,monthly,0,49.0
P00003711,U0001627,2022-10-14,49.0,monthly,0,49.0
P00003712,U0001629,2021-01-07,49.0,monthly,0,49.0
P00003713,U0001629,2021-02-07,49.0,monthly,0,49.0
P00003714,U0001629,2021-03-07,49.0,monthly,0,49.0
P00003715,U0001629,2021-04-07,49.0,monthly,0,49.0
P00003716,U0001629,2021-05-07,49.0,monthly,0,49.0
P00003717,U0001629,2021-06-07,49.0,monthly,0,49.0
P00003718,U0001631,2022-01-18,399.0,annual,0,399.0
P00003719,U0001632,2021-09-06,399.0,annual,0,399.0
P00003720,U0001632,2022-09-06,399.0,annual,0,399.0
P00003721,U0001634,2021-07-21,49.0,monthly,0,49.0
P00003722,U0001634,2021-08-21,49.0,monthly,0,49.0
P00003723,U0001635,2021-03-03,399.0,annual,0,399.0
P00003724,U0001636,2021-01-16,399.0,annual,0,399.0
P00003725,U0001640,2021-03-08,49.0,monthly,0,49.0
P00003726,U0001640,2021-04-08,49.0,monthly,0,49.0
P00003727,U0001640,2021-05-08,49.0,monthly,0,49.0
P00003728,U0001640,2021-06-08,49.0,monthly,0,49.0
P00003729,U0001640,2021-07-08,49.0,monthly,0,49.0
P00003730,U0001640,2021-08-08,49.0,monthly,0,49.0
P00003731,U0001640,2021-09-08,49.0,monthly,0,49.0
P00003732,U0001640,2021-10-08,49.0,monthly,0,49.0
P00003733,U0001640,2021-11-08,49.0,monthly,0,49.0
P00003734,U0001640,2021-12-08,49.0,monthly,0,49.0
P00003735,U0001640,2022-01-08,49.0,monthly,0,49.0
P00003736,U0001644,2021-09-04,49.0,monthly,0,49.0
P00003737,U0001644,2021-10-04,49.0,monthly,0,49.0
P00003738,U0001644,2021-11-04,49.0,monthly,0,49.0
P00003739,U0001644,2021-12-04,49.0,monthly,0,49.0
P00003740,U0001644,2022-01-04,49.0,monthly,0,49.0
P00003741,U0001644,2022-02-04,49.0,monthly,0,49.0
P00003742,U0001644,2022-03-04,49.0,monthly,0,49.0
P00003743,U0001644,2022-04-04,49.0,monthly,0,49.0
P00003744,U0001644,2022-05-04,49.0,monthly,0,49.0
P00003745,U0001644,2022-06-04,49.0,monthly,0,49.0
P00003746,U0001645,2022-01-11,399.0,annual,0,399.0
P00003747,U0001645,2023-01-11,399.0,annual,0,399.0
P00003748,U0001646,2021-03-10,399.0,annual,0,399.0
P00003749,U0001648,2022-01-29,49.0,monthly,0,49.0
P00003750,U0001648,2022-02-28,49.0,monthly,0,49.0
P00003751,U0001648,2022-03-28,49.0,monthly,0,49.0
P00003752,U0001649,2022-06-08,49.0,monthly,0,49.0
P00003753,U0001649,2022-07-08,49.0,monthly,0,49.0
P00003754,U0001649,2022-08-08,49.0,monthly,0,49.0
P00003755,U0001649,2022-09-08,49.0,monthly,0,49.0
P00003756,U0001649,2022-10-08,49.0,monthly,0,49.0
P00003757,U0001649,2022-11-08,49.0,monthly,0,49.0
P00003758,U0001650,2023-01-23,49.0,monthly,0,49.0
P00003759,U0001651,2022-06-10,399.0,annual,0,399.0
P00003760,U0001653,2021-12-02,49.0,monthly,0,49.0
P00003761,U0001653,2022-01-02,49.0,monthly,0,49.0
P00003762,U0001653,2022-02-02,49.0,monthly,0,49.0
P00003763,U0001653,2022-03-02,49.0,monthly,0,49.0
P00003764,U0001653,2022-04-02,49.0,monthly,0,49.0
P00003765,U0001653,2022-05-02,49.0,monthly,0,49.0
P00003766,U0001657,2022-01-09,49.0,monthly,0,49.0
P00003767,U0001657,2022-02-09,49.0,monthly,0,49.0
P00003768,U0001657,2022-03-09,49.0,monthly,0,49.0
P00003769,U0001657,2022-04-09,49.0,monthly,0,49.0
P00003770,U0001657,2022-05-09,49.0,monthly,0,49.0
P00003771,U0001657,2022-06-09,49.0,monthly,0,49.0
P00003772,U0001657,2022-07-09,49.0,monthly,0,49.0
P00003773,U0001657,2022-08-09,49.0,monthly,0,49.0
P00003774,U0001657,2022-09-09,49.0,monthly,0,49.0
P00003775,U0001658,2022-01-04,49.0,monthly,0,49.0
P00003776,U0001658,2022-02-04,49.0,monthly,0,49.0
P00003777,U0001658,2022-03-04,49.0,monthly,0,49.0
P00003778,U0001658,2022-04-04,49.0,monthly,0,49.0
P00003779,U0001658,2022-05-04,49.0,monthly,0,49.0
P00003780,U0001660,2022-10-28,49.0,monthly,0,49.0
P00003781,U0001660,2022-11-28,49.0,monthly,0,49.0
P00003782,U0001660,2022-12-28,49.0,monthly,0,49.0
P00003783,U0001660,2023-01-28,49.0,monthly,0,49.0
P00003784,U0001664,2021-01-13,49.0,monthly,0,49.0
P00003785,U0001664,2021-02-13,49.0,monthly,0,49.0
P00003786,U0001664,2021-03-13,49.0,monthly,0,49.0
P00003787,U0001664,2021-04-13,49.0,monthly,0,49.0
P00003788,U0001664,2021-05-13,49.0,monthly,0,49.0
P00003789,U0001664,2021-06-13,49.0,monthly,0,49.0
P00003790,U0001664,2021-07-13,49.0,monthly,0,49.0
P00003791,U0001664,2021-08-13,49.0,monthly,0,49.0
P00003792,U0001664,2021-09-13,49.0,monthly,0,49.0
P00003793,U0001667,2022-01-07,49.0,monthly,0,49.0
P00003794,U0001667,2022-02-07,49.0,monthly,0,49.0
P00003795,U0001667,2022-03-07,49.0,monthly,0,49.0
P00003796,U0001667,2022-04-07,49.0,monthly,0,49.0
P00003797,U0001667,2022-05-07,49.0,monthly,0,49.0
P00003798,U0001667,2022-06-07,49.0,monthly,0,49.0
P00003799,U0001667,2022-07-07,49.0,monthly,0,49.0
P00003800,U0001667,2022-08-07,49.0,monthly,0,49.0
P00003801,U0001670,2022-01-05,49.0,monthly,0,49.0
P00003802,U0001673,2022-12-01,399.0,annual,0,399.0
P00003803,U0001674,2022-10-19,49.0,monthly,0,49.0
P00003804,U0001674,2022-11-19,49.0,monthly,0,49.0
P00003805,U0001674,2022-12-19,49.0,monthly,0,49.0
P00003806,U0001674,2023-01-19,49.0,monthly,0,49.0
P00003807,U0001674,2023-02-19,49.0,monthly,0,49.0
P00003808,U0001676,2021-02-08,49.0,monthly,0,49.0
P00003809,U0001676,2021-03-08,49.0,monthly,0,49.0
P00003810,U0001676,2021-04-08,49.0,monthly,0,49.0
P00003811,U0001676,2021-05-08,49.0,monthly,0,49.0
P00003812,U0001679,2022-01-22,49.0,monthly,0,49.0
P00003813,U0001679,2022-02-22,49.0,monthly,0,49.0
P00003814,U0001679,2022-03-22,49.0,monthly,0,49.0
P00003815,U0001679,2022-04-22,49.0,monthly,0,49.0
P00003816,U0001679,2022-05-22,49.0,monthly,0,49.0
P00003817,U0001679,2022-06-22,49.0,monthly,0,49.0
P00003818,U0001679,2022-07-22,49.0,monthly,0,49.0
P00003819,U0001680,2022-03-21,49.0,monthly,0,49.0
P00003820,U0001680,2022-04-21,49.0,monthly,0,49.0
P00003821,U0001680,2022-05-21,49.0,monthly,0,49.0
P00003822,U0001680,2022-06-21,49.0,monthly,0,49.0
P00003823,U0001680,2022-07-21,49.0,monthly,0,49.0
P00003824,U0001680,2022-08-21,49.0,monthly,0,49.0
P00003825,U0001680,2022-09-21,49.0,monthly,0,49.0
P00003826,U0001680,2022-10-21,49.0,monthly,0,49.0
P00003827,U0001680,2022-11-21,49.0,monthly,0,49.0
P00003828,U0001680,2022-12-21,49.0,monthly,0,49.0
P00003829,U0001680,2023-01-21,49.0,monthly,0,49.0
P00003830,U0001681,2021-05-10,49.0,monthly,0,49.0
P00003831,U0001681,2021-06-10,49.0,monthly,0,49.0
P00003832,U0001681,2021-07-10,49.0,monthly,0,49.0
P00003833,U0001681,2021-08-10,49.0,monthly,0,49.0
P00003834,U0001681,2021-09-10,49.0,monthly,0,49.0
P00003835,U0001681,2021-10-10,49.0,monthly,0,49.0
P00003836,U0001681,2021-11-10,49.0,monthly,0,49.0
P00003837,U0001681,2021-12-10,49.0,monthly,0,49.0
P00003838,U0001681,2022-01-10,49.0,monthly,0,49.0
P00003839,U0001681,2022-02-10,49.0,monthly,0,49.0
P00003840,U0001683,2021-09-21,49.0,monthly,0,49.0
P00003841,U0001683,2021-10-21,49.0,monthly,0,49.0
P00003842,U0001683,2021-11-21,49.0,monthly,0,49.0
P00003843,U0001683,2021-12-21,49.0,monthly,0,49.0
P00003844,U0001683,2022-01-21,49.0,monthly,0,49.0
P00003845,U0001684,2022-09-07,49.0,monthly,0,49.0
P00003846,U0001684,2022-10-07,49.0,monthly,0,49.0
P00003847,U0001687,2023-01-26,49.0,monthly,0,49.0
P00003848,U0001689,2022-04-02,399.0,annual,1,0.0
P00003849,U0001690,2022-01-24,399.0,annual,0,399.0
P00003850,U0001692,2022-02-18,49.0,monthly,0,49.0
P00003851,U0001692,2022-03-18,49.0,monthly,0,49.0
P00003852,U0001694,2021-10-23,399.0,annual,0,399.0
